,image,transforms,set,label
2052,100186700_blur_fliph_rcrop.png,blur_fliph_rcrop,train,Gussbeton/Handgriff seitlich
2053,100110700_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,Gussbeton/Pickelloch geschlossen
2054,100190700_blur_flipv_jit.png,blur_flipv_jit,train,Vollguss/Pickelloch geschlossen
2055,100211200_jit_orig_raff.png,jit_orig_raff,train,Rost/Strassenrost gewoelbt
2056,100165000_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Vollguss/Handgriff geschlossen
2057,100129200_orig_raff_rinv.png,orig_raff_rinv,train,Vollguss/Handgriff geschlossen
2058,100102900_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Rost/Einlauf rund
2059,100028100_flipv_orig_rshrp.png,flipv_orig_rshrp,train,Andere/-
2060,100152700_orig_raff_rcrop.png,orig_raff_rcrop,train,Vollguss/Pickelloch belueftet
2061,100037000_blur_rcont_rcrop.png,blur_rcont_rcrop,train,Rost/Einlauf rund
2062,100193500_orig_pers_rcont.png,orig_pers_rcont,train,Vollguss/Pickelloch belueftet
2063,100139000_flipv_jit_rinv.png,flipv_jit_rinv,train,Rost/Strassenrost
2065,100203700_blur_flipv_rot.png,blur_flipv_rot,train,Vollguss/Pickelloch geschlossen
2066,100042600_raff_rot_rshrp.png,raff_rot_rshrp,train,Rost/Einlauf rund
2067,100115100_fliph_flipv_orig.png,fliph_flipv_orig,train,Rost/Strassenrost gewoelbt
2068,100127800_blur_orig_rshrp.png,blur_orig_rshrp,train,Vollguss/Handgriff geschlossen
2070,100198400_rcont_rcrop_rinv.png,rcont_rcrop_rinv,train,Rost/Strassenrost gewoelbt
2072,100115100_flipv_orig_rcont.png,flipv_orig_rcont,train,Rost/Strassenrost gewoelbt
2073,100084400_orig_rcont_rshrp.png,orig_rcont_rshrp,train,Gussbeton/Handgriff mitte
2074,100154600_pers_rcont_rinv.png,pers_rcont_rinv,train,Gussbeton/Handgriff mitte
2076,100076600_fliph_flipv_raff.png,fliph_flipv_raff,train,Gussbeton/Handgriff seitlich
2077,100147300_jit_rcont_rinv.png,jit_rcont_rinv,train,Vollguss/Pickelloch geschlossen
2078,100026600_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,Vollguss/Pickelloch geschlossen
2079,100059700_raff_rinv_rshrp.png,raff_rinv_rshrp,train,Vollguss/Aufklappbar
2080,100080000_orig_pers_raff.png,orig_pers_raff,train,"Vollguss/Handgriff geschlossen, verschraubt"
2081,100038400_jit_rinv_rot.png,jit_rinv_rot,train,Andere/-
2082,100105600_fliph_pers_rshrp.png,fliph_pers_rshrp,train,Gussbeton/Handgriff seitlich
2083,100132400_fliph_jit_orig.png,fliph_jit_orig,train,Vollguss/Pickelloch geschlossen
2084,100079000_blur_rcont_rinv.png,blur_rcont_rinv,train,Rost/Einlauf rund
2085,100120200_fliph_pers_rot.png,fliph_pers_rot,train,Vollguss/Pickelloch geschlossen
2086,100086400_blur_fliph_raff.png,blur_fliph_raff,train,Andere/-
2087,100176300_flipv_rcont_rcrop.png,flipv_rcont_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2088,100175800_orig_pers_raff.png,orig_pers_raff,train,Gussbeton/Handgriff mitte
2089,100098100_blur_fliph_rinv.png,blur_fliph_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
2090,100070500_fliph_jit_rinv.png,fliph_jit_rinv,train,Gussbeton/Pickelloch geschlossen
2091,100175800_orig_raff_rinv.png,orig_raff_rinv,train,Gussbeton/Handgriff mitte
2092,100129700_blur_pers_rcont.png,blur_pers_rcont,train,Vollguss/Aufklappbar
2093,100182800_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Andere/-
2094,100012400_pers_raff_rcont.png,pers_raff_rcont,train,Rost/Einlauf rund
2095,100042300_raff_rinv_rshrp.png,raff_rinv_rshrp,train,Andere/-
2096,100037900_orig_raff_rshrp.png,orig_raff_rshrp,train,Gussbeton/Pickelloch belueftet
2097,100008100_fliph_rcrop_rinv.png,fliph_rcrop_rinv,train,Vollguss/Pickelloch belueftet
2098,100036800_blur_jit_pers.png,blur_jit_pers,train,Gussbeton/Pickelloch geschlossen
2099,100147000_blur_flipv_raff.png,blur_flipv_raff,train,Gussbeton/Handgriff seitlich
2100,100000900_orig_pers_rinv.png,orig_pers_rinv,train,Gussbeton/Pickelloch belueftet
2101,100088100_orig_rinv_rot.png,orig_rinv_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
2102,100144000_blur_rot_rshrp.png,blur_rot_rshrp,train,Vollguss/Aufklappbar
2103,100090000_jit_orig_rinv.png,jit_orig_rinv,train,Vollguss/Pickelloch geschlossen
2104,100100200_raff_rot_rshrp.png,raff_rot_rshrp,train,Gussbeton/Handgriff seitlich
2105,100029600_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Vollguss/Pickelloch geschlossen
2106,100212400_fliph_rcont_rot.png,fliph_rcont_rot,train,Gussbeton/Pickelloch belueftet
2107,100058500_flipv_pers_rot.png,flipv_pers_rot,train,Gussbeton/Handgriff mitte
2108,100152100_flipv_rcont_rot.png,flipv_rcont_rot,train,Gussbeton/Pickelloch belueftet
2109,100170200_jit_rcont_rcrop.png,jit_rcont_rcrop,train,Gussbeton/Pickelloch belueftet
2110,100045200_flipv_rot_rshrp.png,flipv_rot_rshrp,train,Rost/Strassenrost gewoelbt
2111,100112700_orig_raff_rcrop.png,orig_raff_rcrop,train,Vollguss/Aufklappbar
2112,100206100_blur_pers_raff.png,blur_pers_raff,train,Vollguss/Aufklappbar
2113,100197900_raff_rcont_rshrp.png,raff_rcont_rshrp,train,Vollguss/Pickelloch belueftet
2114,100199800_blur_jit_rot.png,blur_jit_rot,train,Rost/Strassenrost
2115,100042300_blur_rcrop_rshrp.png,blur_rcrop_rshrp,train,Andere/-
2116,100057200_fliph_pers_raff.png,fliph_pers_raff,train,Gussbeton/Handgriff mitte
2117,100095300_jit_orig_rshrp.png,jit_orig_rshrp,train,Vollguss/Handgriff geschlossen
2118,100199600_fliph_rcont_rshrp.png,fliph_rcont_rshrp,train,Gussbeton/Handgriff mitte
2119,100064700_flipv_jit_rcrop.png,flipv_jit_rcrop,train,Rost/Strassenrost gewoelbt
2120,100022000_blur_flipv_rcrop.png,blur_flipv_rcrop,train,Gussbeton/Pickelloch geschlossen
2121,100148800_blur_jit_raff.png,blur_jit_raff,train,"Vollguss/Handgriff geschlossen, verschraubt"
2122,100139500_orig_pers_rcrop.png,orig_pers_rcrop,train,Vollguss/Handgriff geschlossen
2123,100065300_jit_raff_rot.png,jit_raff_rot,train,Rost/Strassenrost
2124,100103100_rcont_rcrop_rinv.png,rcont_rcrop_rinv,train,Rost/Strassenrost
2125,100089300_pers_rcont_rshrp.png,pers_rcont_rshrp,train,Vollguss/Pickelloch geschlossen
2126,100019400_fliph_orig_rinv.png,fliph_orig_rinv,train,Andere/-
2127,100175800_orig_rinv_rot.png,orig_rinv_rot,train,Gussbeton/Handgriff mitte
2128,100149700_fliph_jit_rinv.png,fliph_jit_rinv,train,Rost/Einlauf rund
2129,100169200_raff_rcont_rcrop.png,raff_rcont_rcrop,train,Gussbeton/Pickelloch belueftet
2130,100074400_blur_pers_rcrop.png,blur_pers_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2131,100029000_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Vollguss/Handgriff geschlossen
2132,100077000_flipv_jit_orig.png,flipv_jit_orig,train,Vollguss/Pickelloch geschlossen
2133,100125600_flipv_pers_rcont.png,flipv_pers_rcont,train,Vollguss/Pickelloch geschlossen
2134,100109200_fliph_orig_rinv.png,fliph_orig_rinv,train,Vollguss/Handgriff geschlossen
2135,100069900_blur_fliph_rinv.png,blur_fliph_rinv,train,Rost/Einlauf rund
2136,100190400_blur_pers_rcrop.png,blur_pers_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2138,100216200_fliph_jit_raff.png,fliph_jit_raff,train,Vollguss/Pickelloch geschlossen
2140,100129700_pers_raff_rinv.png,pers_raff_rinv,train,Vollguss/Aufklappbar
2141,100091700_raff_rcont_rcrop.png,raff_rcont_rcrop,train,Gussbeton/Handgriff mitte
2142,100118800_orig_raff_rshrp.png,orig_raff_rshrp,train,Rost/Strassenrost gewoelbt
2143,100129100_jit_rcont_rcrop.png,jit_rcont_rcrop,train,Vollguss/Pickelloch geschlossen
2144,100211700_blur_rot_rshrp.png,blur_rot_rshrp,train,Andere/-
2145,100016900_jit_pers_rshrp.png,jit_pers_rshrp,train,Vollguss/Pickelloch belueftet
2146,100006600_orig_rcont_rot.png,orig_rcont_rot,train,Rost/Strassenrost gewoelbt
2147,100135800_flipv_pers_rshrp.png,flipv_pers_rshrp,train,Gussbeton/Pickelloch belueftet
2148,100176300_jit_orig_rcrop.png,jit_orig_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2149,100020200_fliph_rot_rshrp.png,fliph_rot_rshrp,train,Gussbeton/Pickelloch geschlossen
2150,100020400_rcrop_rinv_rshrp.png,rcrop_rinv_rshrp,train,Gussbeton/Pickelloch belueftet
2151,100194000_pers_raff_rot.png,pers_raff_rot,train,Gussbeton/Pickelloch belueftet
2152,100154100_blur_orig_rshrp.png,blur_orig_rshrp,train,Vollguss/Handgriff geschlossen
2153,100150300_flipv_pers_rinv.png,flipv_pers_rinv,train,Andere/-
2154,100019400_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Andere/-
2155,100200600_jit_rcrop_rot.png,jit_rcrop_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
2156,100012300_orig_pers_raff.png,orig_pers_raff,train,Rost/Strassenrost gewoelbt
2157,100210200_rcont_rcrop_rshrp.png,rcont_rcrop_rshrp,train,Gussbeton/Pickelloch geschlossen
2158,100178800_flipv_jit_orig.png,flipv_jit_orig,train,Gussbeton/Handgriff seitlich
2159,100006200_blur_flipv_rshrp.png,blur_flipv_rshrp,train,Vollguss/Pickelloch geschlossen
2160,100068500_fliph_jit_rcrop.png,fliph_jit_rcrop,train,Gussbeton/Handgriff mitte
2161,100091700_orig_rcrop_rinv.png,orig_rcrop_rinv,train,Gussbeton/Handgriff mitte
2162,100183600_orig_rcont_rinv.png,orig_rcont_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
2163,100045500_fliph_jit_pers.png,fliph_jit_pers,train,Rost/Strassenrost gewoelbt
2164,100012300_blur_rcrop_rshrp.png,blur_rcrop_rshrp,train,Rost/Strassenrost gewoelbt
2165,100207900_pers_raff_rinv.png,pers_raff_rinv,train,Gussbeton/Handgriff mitte
2166,100144000_blur_jit_orig.png,blur_jit_orig,train,Vollguss/Aufklappbar
2167,100095900_blur_jit_rshrp.png,blur_jit_rshrp,train,Vollguss/Pickelloch belueftet
2168,100089000_fliph_rcont_rinv.png,fliph_rcont_rinv,train,Vollguss/Pickelloch belueftet
2169,100148500_flipv_orig_rcrop.png,flipv_orig_rcrop,train,Vollguss/Pickelloch geschlossen
2170,100138200_blur_jit_rcrop.png,blur_jit_rcrop,train,Gussbeton/Pickelloch geschlossen
2171,100124000_orig_raff_rcont.png,orig_raff_rcont,train,Gussbeton/Pickelloch belueftet
2172,100036100_fliph_rcont_rot.png,fliph_rcont_rot,train,Gussbeton/Pickelloch belueftet
2174,100077600_blur_jit_rshrp.png,blur_jit_rshrp,train,Andere/-
2175,100068500_blur_jit_rshrp.png,blur_jit_rshrp,train,Gussbeton/Handgriff mitte
2176,100205100_raff_rcrop_rinv.png,raff_rcrop_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
2177,100111700_blur_orig_rshrp.png,blur_orig_rshrp,train,Rost/Strassenrost
2178,100132400_jit_pers_rot.png,jit_pers_rot,train,Vollguss/Pickelloch geschlossen
2179,100130300_fliph_flipv_pers.png,fliph_flipv_pers,train,Rost/Strassenrost
2180,100078900_orig_pers_rot.png,orig_pers_rot,train,Vollguss/Pickelloch geschlossen
2181,100171900_flipv_orig_rot.png,flipv_orig_rot,train,Andere/-
2182,100199600_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Gussbeton/Handgriff mitte
2183,100095500_blur_rcont_rot.png,blur_rcont_rot,train,Gussbeton/Pickelloch geschlossen
2184,100206100_orig_raff_rot.png,orig_raff_rot,train,Vollguss/Aufklappbar
2185,100130400_blur_rcrop_rot.png,blur_rcrop_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
2186,100035000_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Vollguss/Pickelloch belueftet
2187,100110000_blur_pers_rcrop.png,blur_pers_rcrop,train,Vollguss/Handgriff geschlossen
2188,100215800_jit_raff_rinv.png,jit_raff_rinv,train,Vollguss/Aufklappbar
2189,100216400_fliph_flipv_rcont.png,fliph_flipv_rcont,train,"Vollguss/Handgriff geschlossen, verschraubt"
2190,100191200_rcont_rcrop_rinv.png,rcont_rcrop_rinv,train,Gussbeton/Handgriff seitlich
2191,100195500_orig_rcrop_rinv.png,orig_rcrop_rinv,train,Vollguss/Pickelloch geschlossen
2192,100160800_flipv_rcont_rot.png,flipv_rcont_rot,train,Vollguss/Aufklappbar
2193,100075900_fliph_rcont_rinv.png,fliph_rcont_rinv,train,Gussbeton/Pickelloch geschlossen
2194,100096900_flipv_rcont_rot.png,flipv_rcont_rot,train,"Vollguss/Handgriff geschlossen, verschraubt"
2195,100197000_fliph_raff_rshrp.png,fliph_raff_rshrp,train,Vollguss/Handgriff geschlossen
2196,100120400_flipv_orig_raff.png,flipv_orig_raff,train,Gussbeton/Pickelloch belueftet
2197,100124900_flipv_orig_pers.png,flipv_orig_pers,train,Gussbeton/Pickelloch geschlossen
2198,100020400_flipv_jit_pers.png,flipv_jit_pers,train,Gussbeton/Pickelloch belueftet
2199,100015200_pers_rcrop_rinv.png,pers_rcrop_rinv,train,Gussbeton/Pickelloch belueftet
2200,100126900_orig_rcrop_rot.png,orig_rcrop_rot,train,Gussbeton/Pickelloch geschlossen
2201,100069500_rcrop_rinv_rot.png,rcrop_rinv_rot,train,Gussbeton/Handgriff mitte
2202,100017800_flipv_rcrop_rinv.png,flipv_rcrop_rinv,train,Gussbeton/Pickelloch geschlossen
2203,100195300_flipv_pers_rcrop.png,flipv_pers_rcrop,train,Rost/Strassenrost
2204,100074500_orig_raff_rcrop.png,orig_raff_rcrop,train,Gussbeton/Handgriff mitte
2205,100154500_flipv_raff_rot.png,flipv_raff_rot,train,Vollguss/Pickelloch belueftet
2206,100108400_fliph_jit_orig.png,fliph_jit_orig,train,Gussbeton/Handgriff mitte
2207,100030500_jit_rot_rshrp.png,jit_rot_rshrp,train,Rost/Einlauf rund
2208,100103600_blur_flipv_orig.png,blur_flipv_orig,train,Vollguss/Pickelloch geschlossen
2209,100020200_pers_raff_rcont.png,pers_raff_rcont,train,Gussbeton/Pickelloch geschlossen
2210,100068500_jit_rinv_rot.png,jit_rinv_rot,train,Gussbeton/Handgriff mitte
2211,100096900_fliph_raff_rcrop.png,fliph_raff_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2212,100097600_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Gussbeton/Handgriff mitte
2213,100143700_blur_flipv_rcont.png,blur_flipv_rcont,train,Andere/-
2214,100170000_fliph_pers_raff.png,fliph_pers_raff,train,Gussbeton/Handgriff mitte
2215,100014300_flipv_rcont_rshrp.png,flipv_rcont_rshrp,train,Gussbeton/Pickelloch geschlossen
2216,100157200_orig_raff_rcont.png,orig_raff_rcont,train,Rost/Strassenrost
2217,100132900_fliph_rinv_rshrp.png,fliph_rinv_rshrp,train,Gussbeton/Handgriff mitte
2218,100034100_orig_pers_rinv.png,orig_pers_rinv,train,Rost/Einlauf rund
2219,100202900_jit_orig_rcont.png,jit_orig_rcont,train,Gussbeton/Handgriff seitlich
2220,100137200_blur_pers_raff.png,blur_pers_raff,train,Gussbeton/Handgriff seitlich
2221,100194600_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Vollguss/Handgriff geschlossen
2222,100157500_raff_rinv_rot.png,raff_rinv_rot,train,Gussbeton/Pickelloch geschlossen
2223,100082100_flipv_pers_rot.png,flipv_pers_rot,train,Vollguss/Handgriff geschlossen
2224,100085600_flipv_rcrop_rinv.png,flipv_rcrop_rinv,train,Gussbeton/Handgriff seitlich
2225,100044500_blur_orig_rinv.png,blur_orig_rinv,train,Rost/Strassenrost gewoelbt
2226,100206900_jit_rcont_rot.png,jit_rcont_rot,train,Vollguss/Handgriff geschlossen
2227,100118800_blur_pers_rcont.png,blur_pers_rcont,train,Rost/Strassenrost gewoelbt
2228,100127000_fliph_flipv_rinv.png,fliph_flipv_rinv,train,Rost/Einlauf rund
2229,100154600_orig_rcont_rot.png,orig_rcont_rot,train,Gussbeton/Handgriff mitte
2230,100197400_flipv_jit_raff.png,flipv_jit_raff,train,"Vollguss/Handgriff geschlossen, verschraubt"
2231,100177700_pers_raff_rshrp.png,pers_raff_rshrp,train,Gussbeton/Pickelloch geschlossen
2232,100130500_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Andere/-
2233,100046300_fliph_jit_rshrp.png,fliph_jit_rshrp,train,Gussbeton/Handgriff mitte
2234,100016400_jit_pers_rshrp.png,jit_pers_rshrp,train,Gussbeton/Pickelloch geschlossen
2235,100170000_fliph_jit_rinv.png,fliph_jit_rinv,train,Gussbeton/Handgriff mitte
2236,100128100_blur_pers_rshrp.png,blur_pers_rshrp,train,"Vollguss/Handgriff geschlossen, verschraubt"
2237,100035900_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Gussbeton/Pickelloch geschlossen
2238,100034000_fliph_orig_rot.png,fliph_orig_rot,train,Gussbeton/Pickelloch geschlossen
2239,100186900_fliph_rcrop_rshrp.png,fliph_rcrop_rshrp,train,Vollguss/Handgriff geschlossen
2240,100154700_jit_rcont_rinv.png,jit_rcont_rinv,train,Vollguss/Handgriff geschlossen
2242,100009100_jit_rinv_rot.png,jit_rinv_rot,train,Rost/Einlauf rund
2243,100185700_raff_rcont_rot.png,raff_rcont_rot,train,Rost/Einlauf rund
2244,100033900_blur_rcont_rot.png,blur_rcont_rot,train,Gussbeton/Handgriff seitlich
2245,100143200_jit_orig_pers.png,jit_orig_pers,train,Vollguss/Handgriff geschlossen
2246,100154500_pers_raff_rcrop.png,pers_raff_rcrop,train,Vollguss/Pickelloch belueftet
2247,100161300_fliph_orig_raff.png,fliph_orig_raff,train,"Vollguss/Handgriff geschlossen, verschraubt"
2248,100032300_fliph_flipv_jit.png,fliph_flipv_jit,train,Gussbeton/Handgriff mitte
2249,100029300_fliph_flipv_rinv.png,fliph_flipv_rinv,train,Gussbeton/Handgriff seitlich
2251,100080900_blur_flipv_rshrp.png,blur_flipv_rshrp,train,Rost/Strassenrost
2252,100191200_jit_pers_rot.png,jit_pers_rot,train,Gussbeton/Handgriff seitlich
2253,100019400_fliph_flipv_rot.png,fliph_flipv_rot,train,Andere/-
2254,100154600_flipv_raff_rshrp.png,flipv_raff_rshrp,train,Gussbeton/Handgriff mitte
2255,100003300_blur_orig_rshrp.png,blur_orig_rshrp,train,Vollguss/Handgriff geschlossen
2256,100065700_flipv_raff_rot.png,flipv_raff_rot,train,Vollguss/Pickelloch geschlossen
2257,100063900_pers_raff_rshrp.png,pers_raff_rshrp,train,Gussbeton/Pickelloch belueftet
2258,100155700_blur_raff_rcrop.png,blur_raff_rcrop,train,Gussbeton/Pickelloch belueftet
2259,100085600_flipv_orig_raff.png,flipv_orig_raff,train,Gussbeton/Handgriff seitlich
2260,100130000_orig_pers_rshrp.png,orig_pers_rshrp,train,Gussbeton/Pickelloch belueftet
2261,100041800_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Andere/-
2262,100104500_flipv_orig_rcont.png,flipv_orig_rcont,train,Gussbeton/Handgriff seitlich
2263,100188300_blur_pers_rinv.png,blur_pers_rinv,train,Vollguss/Pickelloch belueftet
2264,100112000_orig_rcrop_rshrp.png,orig_rcrop_rshrp,train,Gussbeton/Handgriff seitlich
2265,100058400_flipv_pers_rot.png,flipv_pers_rot,train,Gussbeton/Handgriff seitlich
2266,100093800_blur_fliph_jit.png,blur_fliph_jit,train,Gussbeton/Pickelloch belueftet
2267,100177300_fliph_flipv_rcrop.png,fliph_flipv_rcrop,train,Gussbeton/Pickelloch belueftet
2268,100045600_fliph_rcont_rcrop.png,fliph_rcont_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2269,100167800_flipv_rcont_rinv.png,flipv_rcont_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
2270,100122900_pers_rcont_rcrop.png,pers_rcont_rcrop,train,Rost/Strassenrost
2271,100015100_orig_raff_rcont.png,orig_raff_rcont,train,Rost/Einlauf rund
2272,100097100_fliph_flipv_rshrp.png,fliph_flipv_rshrp,train,Gussbeton/Pickelloch geschlossen
2273,100014200_rcont_rcrop_rot.png,rcont_rcrop_rot,train,Gussbeton/Handgriff seitlich
2274,100170800_blur_rinv_rshrp.png,blur_rinv_rshrp,train,Rost/Strassenrost
2275,100164800_pers_raff_rot.png,pers_raff_rot,train,Vollguss/Pickelloch geschlossen
2276,100042900_jit_rcont_rcrop.png,jit_rcont_rcrop,train,Vollguss/Handgriff geschlossen
2277,100042500_jit_orig_rinv.png,jit_orig_rinv,train,Rost/Strassenrost
2278,100105400_blur_flipv_orig.png,blur_flipv_orig,train,Andere/-
2280,100117600_flipv_pers_raff.png,flipv_pers_raff,train,Vollguss/Handgriff geschlossen
2281,100202200_orig_pers_rinv.png,orig_pers_rinv,train,Vollguss/Handgriff geschlossen
2282,100025700_fliph_pers_rshrp.png,fliph_pers_rshrp,train,Rost/Strassenrost gewoelbt
2283,100147400_fliph_orig_pers.png,fliph_orig_pers,train,Vollguss/Pickelloch belueftet
2284,100215800_raff_rcrop_rinv.png,raff_rcrop_rinv,train,Vollguss/Aufklappbar
2285,100193500_flipv_rinv_rot.png,flipv_rinv_rot,train,Vollguss/Pickelloch belueftet
2286,100069900_fliph_orig_pers.png,fliph_orig_pers,train,Rost/Einlauf rund
2287,100083300_blur_pers_rinv.png,blur_pers_rinv,train,Gussbeton/Handgriff seitlich
2288,100211200_orig_rinv_rshrp.png,orig_rinv_rshrp,train,Rost/Strassenrost gewoelbt
2289,100206200_blur_flipv_orig.png,blur_flipv_orig,train,Andere/-
2291,100062500_rcrop_rot_rshrp.png,rcrop_rot_rshrp,train,Rost/Einlauf rund
2292,100202900_fliph_flipv_jit.png,fliph_flipv_jit,train,Gussbeton/Handgriff seitlich
2293,100198400_jit_pers_rcont.png,jit_pers_rcont,train,Rost/Strassenrost gewoelbt
2294,100029300_flipv_rcrop_rot.png,flipv_rcrop_rot,train,Gussbeton/Handgriff seitlich
2295,100019700_orig_raff_rinv.png,orig_raff_rinv,train,Gussbeton/Handgriff seitlich
2296,100209100_blur_orig_rshrp.png,blur_orig_rshrp,train,Rost/Strassenrost
2297,100044500_fliph_rcont_rot.png,fliph_rcont_rot,train,Rost/Strassenrost gewoelbt
2298,100189000_jit_raff_rinv.png,jit_raff_rinv,train,Vollguss/Pickelloch geschlossen
2299,100054600_jit_orig_rot.png,jit_orig_rot,train,Gussbeton/Pickelloch belueftet
2300,100107400_jit_raff_rot.png,jit_raff_rot,train,Rost/Einlauf rund
2301,100107100_orig_rcont_rcrop.png,orig_rcont_rcrop,train,Rost/Einlauf rund
2302,100169200_jit_rot_rshrp.png,jit_rot_rshrp,train,Gussbeton/Pickelloch belueftet
2303,100079900_raff_rcrop_rshrp.png,raff_rcrop_rshrp,train,Vollguss/Pickelloch geschlossen
2304,100026200_raff_rcont_rshrp.png,raff_rcont_rshrp,train,Andere/-
2305,100169600_fliph_pers_rot.png,fliph_pers_rot,train,Vollguss/Pickelloch geschlossen
2306,100058400_pers_rinv_rshrp.png,pers_rinv_rshrp,train,Gussbeton/Handgriff seitlich
2307,100161500_flipv_pers_rcrop.png,flipv_pers_rcrop,train,"Vollguss/Handgriff geschlossen, verschraubt"
2308,100103700_jit_orig_pers.png,jit_orig_pers,train,Gussbeton/Pickelloch geschlossen
2309,100124700_blur_fliph_jit.png,blur_fliph_jit,train,Vollguss/Handgriff geschlossen
2311,100120400_flipv_orig_rshrp.png,flipv_orig_rshrp,train,Gussbeton/Pickelloch belueftet
2313,100012000_blur_flipv_rcont.png,blur_flipv_rcont,train,Vollguss/Pickelloch geschlossen
2314,100204100_pers_rcrop_rshrp.png,pers_rcrop_rshrp,train,Rost/Einlauf rund
2315,100023800_flipv_rcont_rinv.png,flipv_rcont_rinv,train,"Vollguss/Handgriff geschlossen, verschraubt"
2316,100014200_fliph_orig_rcont.png,fliph_orig_rcont,train,Gussbeton/Handgriff seitlich
