image,transforms,label,set,filename
100115700.png,gray_fliph_jit,Vollguss/Handgriff geschlossen,train,100115700_gray_fliph_jit.png
100115700.png,fliph_orig_rot,Vollguss/Handgriff geschlossen,train,100115700_fliph_orig_rot.png
100115700.png,gray_pers_flipv,Vollguss/Handgriff geschlossen,train,100115700_gray_pers_flipv.png
100158900.png,0,Rost/Strassenrost,train,100158900_0.png
100162000.png,flipv_fliph_jit,Rost/Strassenrost,train,100162000_flipv_fliph_jit.png
100162000.png,pers_blur_flipv,Rost/Strassenrost,train,100162000_pers_blur_flipv.png
100162000.png,blur_flipv_orig,Rost/Strassenrost,train,100162000_blur_flipv_orig.png
100079100.png,jit_fliph_flipv,Vollguss/Handgriff geschlossen,train,100079100_jit_fliph_flipv.png
100079100.png,rot_fliph_flipv,Vollguss/Handgriff geschlossen,train,100079100_rot_fliph_flipv.png
100079100.png,jit_pers_rot,Vollguss/Handgriff geschlossen,train,100079100_jit_pers_rot.png
100193900.png,fliph_flipv_blur,Gussbeton/Pickelloch belueftet,train,100193900_fliph_flipv_blur.png
100193900.png,rot_fliph_flipv,Gussbeton/Pickelloch belueftet,train,100193900_rot_fliph_flipv.png
100193900.png,rot_fliph_orig,Gussbeton/Pickelloch belueftet,train,100193900_rot_fliph_orig.png
100193900.png,jit_rot_gray,Gussbeton/Pickelloch belueftet,train,100193900_jit_rot_gray.png
100193900.png,fliph_rot_gray,Gussbeton/Pickelloch belueftet,train,100193900_fliph_rot_gray.png
100193900.png,orig_flipv_rot,Gussbeton/Pickelloch belueftet,train,100193900_orig_flipv_rot.png
100193900.png,gray_jit_orig,Gussbeton/Pickelloch belueftet,train,100193900_gray_jit_orig.png
100193900.png,orig_jit_fliph,Gussbeton/Pickelloch belueftet,train,100193900_orig_jit_fliph.png
100202300.png,rot_fliph_orig,Vollguss/Pickelloch geschlossen,train,100202300_rot_fliph_orig.png
100202300.png,flipv_pers_blur,Vollguss/Pickelloch geschlossen,train,100202300_flipv_pers_blur.png
100202300.png,gray_blur_rot,Vollguss/Pickelloch geschlossen,train,100202300_gray_blur_rot.png
100020700.png,gray_blur_orig,Vollguss/Pickelloch geschlossen,train,100020700_gray_blur_orig.png
100020700.png,blur_jit_gray,Vollguss/Pickelloch geschlossen,train,100020700_blur_jit_gray.png
100213600.png,0,Vollguss/Pickelloch geschlossen,train,100213600_0.png
100198400.png,gray_rot_flipv,Rost/Strassenrost gewoelbt,train,100198400_gray_rot_flipv.png
100198400.png,jit_orig_fliph,Rost/Strassenrost gewoelbt,train,100198400_jit_orig_fliph.png
100198400.png,orig_blur_flipv,Rost/Strassenrost gewoelbt,train,100198400_orig_blur_flipv.png
100198400.png,flipv_rot_orig,Rost/Strassenrost gewoelbt,train,100198400_flipv_rot_orig.png
100198400.png,orig_fliph_blur,Rost/Strassenrost gewoelbt,train,100198400_orig_fliph_blur.png
100198400.png,flipv_jit_fliph,Rost/Strassenrost gewoelbt,train,100198400_flipv_jit_fliph.png
100198400.png,jit_flipv_rot,Rost/Strassenrost gewoelbt,train,100198400_jit_flipv_rot.png
100198400.png,fliph_gray_flipv,Rost/Strassenrost gewoelbt,train,100198400_fliph_gray_flipv.png
100198400.png,blur_orig_rot,Rost/Strassenrost gewoelbt,train,100198400_blur_orig_rot.png
100198400.png,rot_jit_gray,Rost/Strassenrost gewoelbt,train,100198400_rot_jit_gray.png
100198400.png,pers_blur_flipv,Rost/Strassenrost gewoelbt,train,100198400_pers_blur_flipv.png
100198400.png,flipv_rot_gray,Rost/Strassenrost gewoelbt,train,100198400_flipv_rot_gray.png
100198400.png,jit_gray_pers,Rost/Strassenrost gewoelbt,train,100198400_jit_gray_pers.png
100198400.png,pers_jit_gray,Rost/Strassenrost gewoelbt,train,100198400_pers_jit_gray.png
100198400.png,rot_pers_gray,Rost/Strassenrost gewoelbt,train,100198400_rot_pers_gray.png
100198400.png,flipv_gray_jit,Rost/Strassenrost gewoelbt,train,100198400_flipv_gray_jit.png
100198400.png,flipv_fliph_gray,Rost/Strassenrost gewoelbt,train,100198400_flipv_fliph_gray.png
100198400.png,fliph_rot_orig,Rost/Strassenrost gewoelbt,train,100198400_fliph_rot_orig.png
100198400.png,flipv_jit_orig,Rost/Strassenrost gewoelbt,train,100198400_flipv_jit_orig.png
100198400.png,jit_rot_fliph,Rost/Strassenrost gewoelbt,train,100198400_jit_rot_fliph.png
100198400.png,blur_pers_flipv,Rost/Strassenrost gewoelbt,train,100198400_blur_pers_flipv.png
100198400.png,gray_fliph_rot,Rost/Strassenrost gewoelbt,train,100198400_gray_fliph_rot.png
100198400.png,blur_gray_flipv,Rost/Strassenrost gewoelbt,train,100198400_blur_gray_flipv.png
100198400.png,fliph_blur_jit,Rost/Strassenrost gewoelbt,train,100198400_fliph_blur_jit.png
100198400.png,orig_fliph_flipv,Rost/Strassenrost gewoelbt,train,100198400_orig_fliph_flipv.png
100198400.png,gray_jit_pers,Rost/Strassenrost gewoelbt,train,100198400_gray_jit_pers.png
100198400.png,blur_pers_rot,Rost/Strassenrost gewoelbt,train,100198400_blur_pers_rot.png
100198400.png,orig_rot_jit,Rost/Strassenrost gewoelbt,train,100198400_orig_rot_jit.png
100198400.png,orig_pers_gray,Rost/Strassenrost gewoelbt,train,100198400_orig_pers_gray.png
100198400.png,jit_blur_rot,Rost/Strassenrost gewoelbt,train,100198400_jit_blur_rot.png
100198400.png,blur_fliph_orig,Rost/Strassenrost gewoelbt,train,100198400_blur_fliph_orig.png
100198400.png,rot_flipv_pers,Rost/Strassenrost gewoelbt,train,100198400_rot_flipv_pers.png
100198400.png,flipv_orig_gray,Rost/Strassenrost gewoelbt,train,100198400_flipv_orig_gray.png
100198400.png,jit_flipv_orig,Rost/Strassenrost gewoelbt,train,100198400_jit_flipv_orig.png
100198400.png,gray_pers_fliph,Rost/Strassenrost gewoelbt,train,100198400_gray_pers_fliph.png
100198400.png,blur_gray_rot,Rost/Strassenrost gewoelbt,train,100198400_blur_gray_rot.png
100198400.png,flipv_orig_fliph,Rost/Strassenrost gewoelbt,train,100198400_flipv_orig_fliph.png
100198400.png,orig_pers_jit,Rost/Strassenrost gewoelbt,train,100198400_orig_pers_jit.png
100198400.png,pers_orig_rot,Rost/Strassenrost gewoelbt,train,100198400_pers_orig_rot.png
100198400.png,rot_fliph_blur,Rost/Strassenrost gewoelbt,train,100198400_rot_fliph_blur.png
100198400.png,flipv_blur_fliph,Rost/Strassenrost gewoelbt,train,100198400_flipv_blur_fliph.png
100198400.png,gray_blur_rot,Rost/Strassenrost gewoelbt,train,100198400_gray_blur_rot.png
100198400.png,fliph_flipv_pers,Rost/Strassenrost gewoelbt,train,100198400_fliph_flipv_pers.png
100198400.png,gray_jit_flipv,Rost/Strassenrost gewoelbt,train,100198400_gray_jit_flipv.png
100198400.png,orig_blur_rot,Rost/Strassenrost gewoelbt,train,100198400_orig_blur_rot.png
100198400.png,fliph_orig_pers,Rost/Strassenrost gewoelbt,train,100198400_fliph_orig_pers.png
100198400.png,fliph_gray_jit,Rost/Strassenrost gewoelbt,train,100198400_fliph_gray_jit.png
100198400.png,jit_blur_flipv,Rost/Strassenrost gewoelbt,train,100198400_jit_blur_flipv.png
100198400.png,blur_jit_fliph,Rost/Strassenrost gewoelbt,train,100198400_blur_jit_fliph.png
100198400.png,gray_fliph_orig,Rost/Strassenrost gewoelbt,train,100198400_gray_fliph_orig.png
100198400.png,blur_orig_gray,Rost/Strassenrost gewoelbt,train,100198400_blur_orig_gray.png
100198400.png,pers_orig_flipv,Rost/Strassenrost gewoelbt,train,100198400_pers_orig_flipv.png
100184700.png,jit_orig_flipv,Vollguss/Handgriff geschlossen,train,100184700_jit_orig_flipv.png
100184700.png,flipv_pers_jit,Vollguss/Handgriff geschlossen,train,100184700_flipv_pers_jit.png
100174200.png,pers_fliph_blur,Vollguss/Handgriff geschlossen,train,100174200_pers_fliph_blur.png
100152700.png,gray_fliph_jit,Vollguss/Pickelloch belueftet,train,100152700_gray_fliph_jit.png
100152700.png,rot_jit_gray,Vollguss/Pickelloch belueftet,train,100152700_rot_jit_gray.png
100152700.png,flipv_jit_rot,Vollguss/Pickelloch belueftet,train,100152700_flipv_jit_rot.png
100152700.png,blur_orig_flipv,Vollguss/Pickelloch belueftet,train,100152700_blur_orig_flipv.png
100152700.png,jit_pers_rot,Vollguss/Pickelloch belueftet,train,100152700_jit_pers_rot.png
100152700.png,blur_fliph_orig,Vollguss/Pickelloch belueftet,train,100152700_blur_fliph_orig.png
100152700.png,pers_orig_blur,Vollguss/Pickelloch belueftet,train,100152700_pers_orig_blur.png
100152700.png,fliph_orig_jit,Vollguss/Pickelloch belueftet,train,100152700_fliph_orig_jit.png
100152700.png,orig_jit_gray,Vollguss/Pickelloch belueftet,train,100152700_orig_jit_gray.png
100162200.png,jit_rot_orig,Gussbeton/Pickelloch geschlossen,train,100162200_jit_rot_orig.png
100162200.png,blur_fliph_gray,Gussbeton/Pickelloch geschlossen,train,100162200_blur_fliph_gray.png
100162200.png,jit_flipv_pers,Gussbeton/Pickelloch geschlossen,train,100162200_jit_flipv_pers.png
100176400.png,blur_fliph_jit,Rost/Strassenrost,train,100176400_blur_fliph_jit.png
100176400.png,orig_jit_fliph,Rost/Strassenrost,train,100176400_orig_jit_fliph.png
100204200.png,fliph_rot_gray,Vollguss/Handgriff geschlossen,train,100204200_fliph_rot_gray.png
100032000.png,0,Vollguss/Handgriff geschlossen,train,100032000_0.png
100058300.png,jit_gray_flipv,Rost/Strassenrost,train,100058300_jit_gray_flipv.png
100214700.png,flipv_rot_blur,Vollguss/Handgriff geschlossen,train,100214700_flipv_rot_blur.png
100214700.png,pers_flipv_orig,Vollguss/Handgriff geschlossen,train,100214700_pers_flipv_orig.png
100214700.png,fliph_flipv_blur,Vollguss/Handgriff geschlossen,train,100214700_fliph_flipv_blur.png
100214700.png,flipv_pers_fliph,Vollguss/Handgriff geschlossen,train,100214700_flipv_pers_fliph.png
100132000.png,rot_flipv_pers,Vollguss/Pickelloch geschlossen,train,100132000_rot_flipv_pers.png
100065000.png,orig_blur_jit,Rost/Strassenrost,train,100065000_orig_blur_jit.png
100065000.png,rot_orig_gray,Rost/Strassenrost,train,100065000_rot_orig_gray.png
100130500.png,fliph_blur_flipv,Andere/-,train,100130500_fliph_blur_flipv.png
100130500.png,rot_blur_orig,Andere/-,train,100130500_rot_blur_orig.png
100130500.png,flipv_blur_rot,Andere/-,train,100130500_flipv_blur_rot.png
100130500.png,jit_blur_pers,Andere/-,train,100130500_jit_blur_pers.png
100130500.png,orig_jit_rot,Andere/-,train,100130500_orig_jit_rot.png
100130500.png,rot_flipv_orig,Andere/-,train,100130500_rot_flipv_orig.png
100130500.png,flipv_fliph_blur,Andere/-,train,100130500_flipv_fliph_blur.png
100130500.png,orig_flipv_rot,Andere/-,train,100130500_orig_flipv_rot.png
100130500.png,gray_blur_flipv,Andere/-,train,100130500_gray_blur_flipv.png
100130500.png,flipv_pers_gray,Andere/-,train,100130500_flipv_pers_gray.png
100056200.png,orig_pers_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_orig_pers_gray.png
100056200.png,flipv_orig_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_flipv_orig_blur.png
100056200.png,gray_orig_pers,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_gray_orig_pers.png
100056200.png,fliph_blur_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_fliph_blur_gray.png
100056200.png,pers_blur_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_pers_blur_fliph.png
100056200.png,flipv_jit_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_flipv_jit_fliph.png
100056200.png,orig_fliph_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_orig_fliph_flipv.png
100056200.png,orig_gray_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_orig_gray_jit.png
100056200.png,pers_orig_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_pers_orig_jit.png
100056200.png,rot_jit_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_rot_jit_gray.png
100056200.png,rot_flipv_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_rot_flipv_fliph.png
100056200.png,rot_gray_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100056200_rot_gray_fliph.png
100077300.png,rot_pers_flipv,Vollguss/Handgriff geschlossen,train,100077300_rot_pers_flipv.png
100214500.png,gray_fliph_rot,Vollguss/Pickelloch geschlossen,train,100214500_gray_fliph_rot.png
100214500.png,orig_rot_pers,Vollguss/Pickelloch geschlossen,train,100214500_orig_rot_pers.png
100037500.png,flipv_pers_blur,Vollguss/Pickelloch geschlossen,train,100037500_flipv_pers_blur.png
100037500.png,blur_gray_jit,Vollguss/Pickelloch geschlossen,train,100037500_blur_gray_jit.png
100037500.png,gray_jit_blur,Vollguss/Pickelloch geschlossen,train,100037500_gray_jit_blur.png
100037500.png,gray_blur_flipv,Vollguss/Pickelloch geschlossen,train,100037500_gray_blur_flipv.png
100154700.png,flipv_pers_rot,Vollguss/Handgriff geschlossen,train,100154700_flipv_pers_rot.png
100154700.png,pers_fliph_flipv,Vollguss/Handgriff geschlossen,train,100154700_pers_fliph_flipv.png
100082200.png,pers_rot_gray,Rost/Strassenrost,train,100082200_pers_rot_gray.png
100082200.png,pers_fliph_flipv,Rost/Strassenrost,train,100082200_pers_fliph_flipv.png
100156000.png,orig_rot_flipv,Vollguss/Handgriff geschlossen,train,100156000_orig_rot_flipv.png
100156000.png,gray_jit_rot,Vollguss/Handgriff geschlossen,train,100156000_gray_jit_rot.png
100066000.png,gray_flipv_orig,Vollguss/Handgriff geschlossen,train,100066000_gray_flipv_orig.png
100066000.png,blur_jit_orig,Vollguss/Handgriff geschlossen,train,100066000_blur_jit_orig.png
100066000.png,gray_jit_orig,Vollguss/Handgriff geschlossen,train,100066000_gray_jit_orig.png
100161700.png,orig_blur_jit,Rost/Strassenrost,train,100161700_orig_blur_jit.png
100000100.png,rot_jit_flipv,Gussbeton/Pickelloch geschlossen,train,100000100_rot_jit_flipv.png
100000100.png,orig_flipv_blur,Gussbeton/Pickelloch geschlossen,train,100000100_orig_flipv_blur.png
100000100.png,gray_jit_blur,Gussbeton/Pickelloch geschlossen,train,100000100_gray_jit_blur.png
100000100.png,jit_fliph_blur,Gussbeton/Pickelloch geschlossen,train,100000100_jit_fliph_blur.png
100000100.png,orig_rot_flipv,Gussbeton/Pickelloch geschlossen,train,100000100_orig_rot_flipv.png
100000100.png,orig_jit_blur,Gussbeton/Pickelloch geschlossen,train,100000100_orig_jit_blur.png
100193100.png,pers_blur_rot,Rost/Strassenrost,train,100193100_pers_blur_rot.png
100017100.png,pers_gray_flipv,Gussbeton/Pickelloch geschlossen,train,100017100_pers_gray_flipv.png
100017100.png,pers_blur_gray,Gussbeton/Pickelloch geschlossen,train,100017100_pers_blur_gray.png
100017100.png,fliph_flipv_jit,Gussbeton/Pickelloch geschlossen,train,100017100_fliph_flipv_jit.png
100096100.png,gray_fliph_flipv,Vollguss/Handgriff geschlossen,train,100096100_gray_fliph_flipv.png
100096100.png,orig_flipv_jit,Vollguss/Handgriff geschlossen,train,100096100_orig_flipv_jit.png
100096100.png,pers_jit_flipv,Vollguss/Handgriff geschlossen,train,100096100_pers_jit_flipv.png
100096100.png,pers_rot_blur,Vollguss/Handgriff geschlossen,train,100096100_pers_rot_blur.png
100027400.png,orig_blur_jit,Rost/Strassenrost,train,100027400_orig_blur_jit.png
100027400.png,jit_orig_fliph,Rost/Strassenrost,train,100027400_jit_orig_fliph.png
100027400.png,pers_blur_flipv,Rost/Strassenrost,train,100027400_pers_blur_flipv.png
100027400.png,blur_flipv_rot,Rost/Strassenrost,train,100027400_blur_flipv_rot.png
100029000.png,gray_blur_rot,Vollguss/Handgriff geschlossen,train,100029000_gray_blur_rot.png
100029000.png,fliph_orig_pers,Vollguss/Handgriff geschlossen,train,100029000_fliph_orig_pers.png
100029000.png,gray_rot_flipv,Vollguss/Handgriff geschlossen,train,100029000_gray_rot_flipv.png
100156900.png,rot_orig_pers,Gussbeton/Pickelloch geschlossen,train,100156900_rot_orig_pers.png
100156900.png,fliph_gray_blur,Gussbeton/Pickelloch geschlossen,train,100156900_fliph_gray_blur.png
100156900.png,gray_rot_blur,Gussbeton/Pickelloch geschlossen,train,100156900_gray_rot_blur.png
100156900.png,fliph_pers_orig,Gussbeton/Pickelloch geschlossen,train,100156900_fliph_pers_orig.png
100184300.png,blur_gray_flipv,Vollguss/Handgriff geschlossen,train,100184300_blur_gray_flipv.png
100184300.png,rot_jit_flipv,Vollguss/Handgriff geschlossen,train,100184300_rot_jit_flipv.png
100166200.png,fliph_orig_flipv,Vollguss/Pickelloch geschlossen,train,100166200_fliph_orig_flipv.png
100166200.png,blur_rot_orig,Vollguss/Pickelloch geschlossen,train,100166200_blur_rot_orig.png
100026500.png,flipv_gray_jit,Andere/-,train,100026500_flipv_gray_jit.png
100026500.png,rot_pers_orig,Andere/-,train,100026500_rot_pers_orig.png
100026500.png,blur_gray_jit,Andere/-,train,100026500_blur_gray_jit.png
100026500.png,blur_fliph_rot,Andere/-,train,100026500_blur_fliph_rot.png
100026500.png,fliph_pers_flipv,Andere/-,train,100026500_fliph_pers_flipv.png
100026500.png,jit_flipv_pers,Andere/-,train,100026500_jit_flipv_pers.png
100086800.png,flipv_gray_fliph,Vollguss/Pickelloch belueftet,train,100086800_flipv_gray_fliph.png
100086800.png,flipv_blur_gray,Vollguss/Pickelloch belueftet,train,100086800_flipv_blur_gray.png
100086800.png,gray_pers_orig,Vollguss/Pickelloch belueftet,train,100086800_gray_pers_orig.png
100086800.png,gray_blur_orig,Vollguss/Pickelloch belueftet,train,100086800_gray_blur_orig.png
100086800.png,gray_flipv_orig,Vollguss/Pickelloch belueftet,train,100086800_gray_flipv_orig.png
100086800.png,blur_orig_gray,Vollguss/Pickelloch belueftet,train,100086800_blur_orig_gray.png
100086800.png,flipv_pers_orig,Vollguss/Pickelloch belueftet,train,100086800_flipv_pers_orig.png
100086800.png,orig_gray_pers,Vollguss/Pickelloch belueftet,train,100086800_orig_gray_pers.png
100086800.png,blur_gray_orig,Vollguss/Pickelloch belueftet,train,100086800_blur_gray_orig.png
100214400.png,gray_rot_blur,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_gray_rot_blur.png
100214400.png,fliph_pers_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_fliph_pers_rot.png
100214400.png,fliph_orig_rot,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_fliph_orig_rot.png
100214400.png,blur_pers_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_blur_pers_jit.png
100214400.png,blur_pers_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_blur_pers_orig.png
100214400.png,blur_pers_fliph,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_blur_pers_fliph.png
100214400.png,jit_flipv_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_jit_flipv_gray.png
100214400.png,gray_blur_orig,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_gray_blur_orig.png
100214400.png,pers_rot_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_pers_rot_flipv.png
100214400.png,blur_orig_gray,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_blur_orig_gray.png
100214400.png,rot_blur_jit,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_rot_blur_jit.png
100214400.png,orig_fliph_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_orig_fliph_flipv.png
100214400.png,rot_pers_flipv,"Vollguss/Handgriff geschlossen, verschraubt",train,100214400_rot_pers_flipv.png
100182800.png,jit_pers_fliph,Andere/-,train,100182800_jit_pers_fliph.png
100182800.png,flipv_gray_jit,Andere/-,train,100182800_flipv_gray_jit.png
100181500.png,rot_pers_orig,Gussbeton/Handgriff seitlich,train,100181500_rot_pers_orig.png
100181500.png,flipv_rot_blur,Gussbeton/Handgriff seitlich,train,100181500_flipv_rot_blur.png
100181500.png,gray_fliph_rot,Gussbeton/Handgriff seitlich,train,100181500_gray_fliph_rot.png
100181500.png,fliph_orig_jit,Gussbeton/Handgriff seitlich,train,100181500_fliph_orig_jit.png
100181500.png,orig_pers_flipv,Gussbeton/Handgriff seitlich,train,100181500_orig_pers_flipv.png
100181500.png,blur_rot_orig,Gussbeton/Handgriff seitlich,train,100181500_blur_rot_orig.png
